state/ut,PC,candidate_name,party,evm_votes,postal_votes,total_votes,Rank
West Bengal,Barrackpore,MIHIR BISWAS,Aam Aadmi Party,1776,11,1787,8
West Bengal,Barrackpore,SHARMISTHA CHOUDHURY,Communist Party of India (Marxist),2036,0,2036,9
West Bengal,Barrackpore,OM PRAKASH SHAW,Independent,3552,3,3555,10
West Bengal,Barrackpore,GIRISH CHANDRA SINGH,Independent,3130,2,3132,11
West Bengal,Barrackpore,DINA SHANKAR SINGH,Independent,5033,3,5036,12
West Bengal,Barrackpore,None of the Above,NOTA,10942,37,10979,13
West Bengal,Dum dum,ASIM KUMAR DASGUPTA,Communist Party of India  (Marxist),326641,1669,328310,1
West Bengal,Dum dum,TAPAN SIKDAR,Bharatiya Janata Party,254355,464,254819,2
West Bengal,Dum dum,DHANANJAY (SHAKTI) MOITRA,Indian National Congress,34062,54,34116,3
West Bengal,Dum dum,NARENDRA NATH GHOSH (NAREN GHOSH),Bahujan Samaj Party,4067,10,4077,4
West Bengal,Dum dum,SAUGATA ROY,All India Trinamool Congress,482278,966,483244,5
West Bengal,Dum dum,ASHOK KUNDU,PDS,4817,6,4823,6
West Bengal,Dum dum,SIKHA SEN ROY,Communist Party of India (Marxist),1542,2,1544,7
West Bengal,Dum dum,SATYABRATA BANDYOPADHYAY,Rashtriya Janadhikar Suraksha Party,1617,1,1618,8
West Bengal,Dum dum,SUKHA RANJAN BANIK,Independent,3256,0,3256,9
West Bengal,Dum dum,None of the Above,NOTA,16769,68,16837,10
West Bengal,Barasat,RIJU GHOSAL,Indian National Congress,40586,74,40660,1
West Bengal,Barasat,DR. KAKALI GHOSHDOSTIDAR,All India Trinamool Congress,524105,1282,525387,2
West Bengal,Barasat,DR. MORTOZA HOSSAIN,All India Forward Bloc,350763,1483,352246,3
West Bengal,Barasat,P.C. SORCAR JUNIOR,Bharatiya Janata Party,295982,626,296608,4
West Bengal,Barasat,SUKUMAR BALA,Bahujan Samaj Party,12156,22,12178,5
West Bengal,Barasat,PARESH CHANDRA GHOSH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2434,5,2439,6
West Bengal,Barasat,BIKASH HAZRA,Bahujan Mukti Party,1476,2,1478,7
West Bengal,Barasat,MD. RAFIKUL ISLAM,Welfare Party of India,6885,10,6895,8
West Bengal,Barasat,SUKLA BHUIMALI,Communist Party of India (Marxist),1329,3,1332,9
West Bengal,Barasat,KALYAN BASAK,Independent,4119,3,4122,10
West Bengal,Barasat,SHRI KAUSHIK DAS GUPTA,Independent,6374,1,6375,11
West Bengal,Barasat,MORTTAJA HOSEN,Independent,6886,25,6911,12
West Bengal,Barasat,None of the Above,NOTA,12651,49,12700,13
West Bengal,Basirhat,ABDUR RAHIM QUAZI,Indian National Congress,102087,43,102130,1
West Bengal,Basirhat,IDRIS ALI,All India Trinamool Congress,492054,272,492326,2
West Bengal,Basirhat,GOPAL DAS,Bahujan Samaj Party,7016,0,7016,3
West Bengal,Basirhat,NURUL HUDA,Communist Party of India,382320,347,382667,4
West Bengal,Basirhat,SAMIK BHATTACHARYA,Bharatiya Janata Party,233690,197,233887,5
West Bengal,Basirhat,AJAY KUMAR BAIN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),6531,1,6532,6
West Bengal,Basirhat,CHOWDHURY SIDDIQULLAH,AIUDF,25172,6,25178,7
West Bengal,Basirhat,MD. HAFIZ,Independent,5976,0,5976,8
West Bengal,Basirhat,RANJIT GAYEN,Independent,8088,0,8088,9
West Bengal,Basirhat,None of the Above,NOTA,9963,8,9971,10
West Bengal,Joynagar,ARNAB ROY,Indian National Congress,38480,13,38493,1
West Bengal,Joynagar,ANANYA SARKAR,Bahujan Samaj Party,2907,2,2909,2
West Bengal,Joynagar,KRISHNAPADA MAJUMDER,Bharatiya Janata Party,113149,57,113206,3
West Bengal,Joynagar,PRATIMA MONDAL,All India Trinamool Congress,494580,166,494746,4
West Bengal,Joynagar,SUBHAS NASKAR,Revolutionary Socialist Party,386161,201,386362,5
West Bengal,Joynagar,TARANGA MONDAL,AIUDF,13331,2,13333,6
West Bengal,Joynagar,DR. TARUN MANDAL,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),117412,42,117454,7
West Bengal,Joynagar,MANIKLAL SARDAR,Rashtriya Janadhikar Suraksha Party,5908,0,5908,8
West Bengal,Joynagar,DR. RABIN NASKAR,Bahujan Mukti Party,2652,5,2657,9
West Bengal,Joynagar,SUBHAS NASKAR,Independent,5153,8,5161,10
West Bengal,Joynagar,None of the Above,NOTA,8812,7,8819,11
West Bengal,Mathurapur,CHOUDHURY MOHAN JATUA,All India Trinamool Congress,629612,650,630262,1
West Bengal,Mathurapur,TAPAN NASKAR,Bharatiya Janata Party,66478,60,66538,2
West Bengal,Mathurapur,SHRI MANORANJAN HALDER,Indian National Congress,47353,23,47376,3
West Bengal,Mathurapur,RINKU NASKAR,Communist Party of India  (Marxist),490977,517,491494,4
West Bengal,Mathurapur,SOUMEN SARADAR,Bahujan Samaj Party,4395,0,4395,5
West Bengal,Mathurapur,NANDADULAL MANDAL,Rashtriya Janasachetan Party (R.J.P.),1361,0,1361,6
West Bengal,Mathurapur,PURNA CHANDRA NAIYA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),10195,8,10203,7
West Bengal,Mathurapur,MANTU RAM HALDER,Welfare Party of India,4689,4,4693,8
West Bengal,Mathurapur,RABINDRANATH MISTRI,PDS,3221,0,3221,9
West Bengal,Mathurapur,ABANINDRA NATH BAIDYA,Independent,2099,1,2100,10
West Bengal,Mathurapur,None of the Above,NOTA,9336,6,9342,11
West Bengal,Diamond harbour,ABHIJIT DAS (BOBBY),Bharatiya Janata Party,200686,172,200858,1
West Bengal,Diamond harbour,ABHISHEK BANERJEE,All India Trinamool Congress,508130,351,508481,2
West Bengal,Diamond harbour,DR. ABUL HASNAT,Communist Party of India  (Marxist),436713,470,437183,3
West Bengal,Diamond harbour,MD. QAMRUZZAMAN QAMAR,Indian National Congress,63027,20,63047,4
West Bengal,Diamond harbour,DILIP KUMAR MANDAL,Bahujan Samaj Party,2890,2,2892,5
West Bengal,Diamond harbour,AJAY GHOSH,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2529,0,2529,6
West Bengal,Diamond harbour,JAYNAL ABEDIN MONDAL,Indian Union Muslim League,1855,1,1856,7
West Bengal,Diamond harbour,NAZMA YASMEEN,Welfare Party of India,3271,1,3272,8
West Bengal,Diamond harbour,SAMIR PUTATUNDA,PDS,1320,2,1322,9
West Bengal,Diamond harbour,HABIBUR RAHAMAN MOLLA,Rashtriya Janasachetan Party (R.J.P.),1258,2,1260,10
West Bengal,Diamond harbour,ALOK SEN,Independent,976,1,977,11
West Bengal,Diamond harbour,BIJAN MAJUMDER,Independent,1346,2,1348,12
West Bengal,Diamond harbour,BECHU MONDAL,Independent,3606,1,3607,13
West Bengal,Diamond harbour,SAILEN SADHUKHAN,Independent,6632,1,6633,14
West Bengal,Diamond harbour,SUDIP KUMAR SAHA,Independent,8740,0,8740,15
West Bengal,Diamond harbour,SOUGATA GHOSH,Independent,6634,0,6634,16
West Bengal,Diamond harbour,None of the Above,NOTA,10639,18,10657,17
West Bengal,Jadavpur,SANDHYA MANDAL,Bahujan Samaj Party,3938,7,3945,1
West Bengal,Jadavpur,SAMIR AICH,Indian National Congress,26307,37,26344,2
West Bengal,Jadavpur,DR. SARUP PRASAD GHOSH,Bharatiya Janata Party,155338,173,155511,3
West Bengal,Jadavpur,SUGATA BOSE,All India Trinamool Congress,583490,754,584244,4
West Bengal,Jadavpur,SUJAN CHAKRABORTY,Communist Party of India  (Marxist),458050,991,459041,5
West Bengal,Jadavpur,DR. ASOK KUMAR SAMANTA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),11307,10,11317,6
West Bengal,Jadavpur,PINTU SANPUI,Bahujan Mukti Party,1335,5,1340,7
West Bengal,Jadavpur,HASIBUL ISLAM MIR,Rashtriya Janasachetan Party (R.J.P.),1464,0,1464,8
West Bengal,Jadavpur,ASHOK KUMAR SHAW,Independent,1294,0,1294,9
West Bengal,Jadavpur,KARTIK KAYAL,Independent,2837,0,2837,10
West Bengal,Jadavpur,MANGAL KUMAR SARDAR,Independent,3405,1,3406,11
West Bengal,Jadavpur,SHAMALI DAS,Independent,2884,1,2885,12
West Bengal,Jadavpur,SUSANTA KUMAR NASKAR,Independent,3066,1,3067,13
West Bengal,Jadavpur,None of the Above,NOTA,15633,34,15667,14
West Bengal,Kolkata Dakshin,MALA ROY,Indian National Congress,113377,76,113453,1
West Bengal,Kolkata Dakshin,NANDINI MUKHERJEE,Communist Party of India  (Marxist),277706,708,278414,2
West Bengal,Kolkata Dakshin,OMPRAKASH PRAJAPATI,Bahujan Samaj Party,4559,5,4564,3
West Bengal,Kolkata Dakshin,SUBRATA BAKSHI,All India Trinamool Congress,431119,596,431715,4
West Bengal,Kolkata Dakshin,TATHAGATA ROY,Bharatiya Janata Party,295126,250,295376,5
West Bengal,Kolkata Dakshin,HITANGSHU BANERJEE,Amra Bangalee,2918,3,2921,6
West Bengal,Kolkata Dakshin,KARAN SINGH,IJP,1103,0,1103,7
West Bengal,Kolkata Dakshin,MD. HESHAMUDDIN,Welfare Party of India,1553,1,1554,8
West Bengal,Kolkata Dakshin,K. P. MD. SHARIF,Indian Union Muslim League,3770,6,3776,9
West Bengal,Kolkata Dakshin,RAVEENDRAN. T.P (RAVI PALOOR),Communist Party of India (Marxist),874,1,875,10
West Bengal,Kolkata Dakshin,SYED MD WASIM RAZA,All India Minorities Front,1193,2,1195,11
West Bengal,Kolkata Dakshin,ZUBAIR RABBANI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),3988,6,3994,12
West Bengal,Kolkata Dakshin,ASHOKE BISWAS,Independent,4334,1,4335,13
West Bengal,Kolkata Dakshin,BADRI MONDAL,Independent,1844,0,1844,14
West Bengal,Kolkata Dakshin,SHAMALI DAS,Independent,3356,0,3356,15
West Bengal,Kolkata Dakshin,None of the Above,NOTA,19472,39,19511,16
West Bengal,Kolkata Uttar,BAGCHI RUPA,Communist Party of India  (Marxist),195591,462,196053,1
West Bengal,Kolkata Uttar,PHUL CHAND RAM,Bahujan Samaj Party,2125,2,2127,2
West Bengal,Kolkata Uttar,RAHUL (BISWAJIT) SINHA,Bharatiya Janata Party,247316,145,247461,3
West Bengal,Kolkata Uttar,SOMENDRANATH MITRA,Indian National Congress,130714,69,130783,4
West Bengal,Kolkata Uttar,SUDIP BANDYOPADHYAY,All India Trinamool Congress,343389,298,343687,5
West Bengal,Kolkata Uttar,ALOK CHATURVEDI,Aam Aadmi Party,4397,2,4399,6
West Bengal,Kolkata Uttar,S.M. HABIBULLAH,GaAP,660,0,660,7
West Bengal,Kolkata Uttar,MD. IBRAHIM KHAN,Indian Union Muslim League,749,0,749,8
West Bengal,Kolkata Uttar,MITUL KUMAR SINGH,RAHM,548,0,548,9
West Bengal,Kolkata Uttar,TARUN MUKHERJEE,Rashtriya Janasachetan Party (R.J.P.),708,0,708,10
West Bengal,Kolkata Uttar,DEBAJYOTI SENGUPTA,Independent,1435,0,1435,11
West Bengal,Kolkata Uttar,DR. DEVENDRA PANDEY,Independent,4168,0,4168,12
West Bengal,Kolkata Uttar,KALI PADA JANA,Independent,1860,0,1860,13
West Bengal,Kolkata Uttar,KAUSHIK BISWAS,Independent,1810,0,1810,14
West Bengal,Kolkata Uttar,RATHINDRA NATH ROY,Independent,1149,0,1149,15
West Bengal,Kolkata Uttar,SANJOY SAHA,Independent,4808,0,4808,16
West Bengal,Kolkata Uttar,SAUMEN MITRA,Independent,3752,0,3752,17
West Bengal,Kolkata Uttar,SUNIRMAL BASU,Independent,518,0,518,18
West Bengal,Kolkata Uttar,None of the Above,NOTA,9086,17,9103,19
West Bengal,Howrah,GEORGE BAKER,Bharatiya Janata Party,248055,65,248120,1
West Bengal,Howrah,PRASUN BANERJEE,All India Trinamool Congress,488339,122,488461,2
West Bengal,Howrah,MANOJ KUMAR PANDEY,Indian National Congress,63245,9,63254,3
West Bengal,Howrah,SHIB CHANDRA RAM,Bahujan Samaj Party,3241,0,3241,4
West Bengal,Howrah,SRIDIP BHATTACHARYA,Communist Party of India  (Marxist),291345,160,291505,5
West Bengal,Howrah,GOBARDDHAN MANNA,IUC,2680,0,2680,6
West Bengal,Howrah,MOHAMMAD SIRAJUDDIN SEKH,GaAP,1079,0,1079,7
West Bengal,Howrah,SUKUMAR BARAL,Bahujan Mukti Party,635,0,635,8
West Bengal,Howrah,SURAJ NARAYAN SINGH,Aam Aadmi Party,2184,2,2186,9
West Bengal,Howrah,SOUMITRA SENGUPTA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),1813,1,1814,10
West Bengal,Howrah,DINESH KUMAR SHARMA,Independent,2343,0,2343,11
West Bengal,Howrah,MRITYUNJAY SARKAR,Independent,2034,0,2034,12
West Bengal,Howrah,SAJAL KUMAR DAS,Independent,1572,0,1572,13
West Bengal,Howrah,SANJIB SARKAR,Independent,2105,0,2105,14
West Bengal,Howrah,SONIA DAS,Independent,4441,0,4441,15
West Bengal,Howrah,None of the Above,NOTA,9924,5,9929,16
West Bengal,Uluberia,ASIT MITRA,Indian National Congress,67815,11,67826,1
West Bengal,Uluberia,RANJIT KISHORE MOHANTY,Bharatiya Janata Party,137069,68,137137,2
West Bengal,Uluberia,REKHA DAS,Bahujan Samaj Party,3918,0,3918,3
West Bengal,Uluberia,SABIR UDDIN MOLLA,Communist Party of India  (Marxist),369393,170,369563,4
West Bengal,Uluberia,SULTAN AHMED,All India Trinamool Congress,570598,187,570785,5
West Bengal,Uluberia,ABUL QASEM,IUC,6607,0,6607,6
West Bengal,Uluberia,MINATI SARKAR,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2899,3,2902,7
West Bengal,Uluberia,SUJATA DUTTA,Bahujan Mukti Party,1400,0,1400,8
West Bengal,Uluberia,HASAN NAWAJ,AIUDF,5708,1,5709,9
West Bengal,Uluberia,ASHIS KUMAR DAS,Independent,2437,0,2437,10
West Bengal,Uluberia,DILIP KUMAR HAIT,Independent,3947,0,3947,11
West Bengal,Uluberia,RAMESH DHARA,Independent,2529,0,2529,12
West Bengal,Uluberia,SUSANTA KUMAR DALUI,Independent,2990,0,2990,13
West Bengal,Uluberia,None of the Above,NOTA,8274,3,8277,14
West Bengal,Srerampur,ABDUL MANNAN,Indian National Congress,86043,56,86099,1
West Bengal,Srerampur,KALYAN BANERJEE,All India Trinamool Congress,514484,449,514933,2
West Bengal,Srerampur,TIRTHANKAR RAY,Communist Party of India  (Marxist),361744,663,362407,3
West Bengal,Srerampur,BAPPI LAHIRI,Bharatiya Janata Party,287456,256,287712,4
West Bengal,Srerampur,NASIRUDDIN MIR,IUC,4240,0,4240,5
West Bengal,Srerampur,MANASA SEN,Welfare Party of India,3406,0,3406,6
West Bengal,Srerampur,MD. SHANAWAZ,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),2697,1,2698,7
West Bengal,Srerampur,KAILASH NASKAR,Independent,2673,1,2674,8
West Bengal,Srerampur,RAJU DEY SARKAR,Independent,4277,0,4277,9
West Bengal,Srerampur,DR. SOMNATH GHOSH,Independent,6613,0,6613,10
West Bengal,Srerampur,None of the Above,NOTA,15350,24,15374,11
West Bengal,Hooghly,DR. CHANDAN MITRA,Bharatiya Janata Party,220898,373,221271,1
West Bengal,Hooghly,PRADIP SAHA,Communist Party of India  (Marxist),424060,1168,425228,2
West Bengal,Hooghly,PRITAM GHOSH,Indian National Congress,42173,53,42226,3
West Bengal,Hooghly,VIJAY KUMAR MAHATO,Bahujan Samaj Party,5515,4,5519,4
West Bengal,Hooghly,DR. RATNA DE (NAG),All India Trinamool Congress,613118,1194,614312,5
West Bengal,Hooghly,PABAN MAZUMDER,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),7676,6,7682,6
West Bengal,Hooghly,SHUKCHAND MURMU,JDP,3196,1,3197,7
West Bengal,Hooghly,SANGHAMITRA MUKHERJEE,Rashtriya Janasachetan Party (R.J.P.),3766,0,3766,8
West Bengal,Hooghly,SAJAL ADHIKARI,Communist Party of India (Marxist-Lenninist) (Liberation),9146,6,9152,9
West Bengal,Hooghly,None of the Above,NOTA,16469,48,16517,10
West Bengal,Arambagh,APARUPA PODDAR (AFRIN ALI),All India Trinamool Congress,748168,596,748764,1
West Bengal,Arambagh,MADHUSUDAN BAG,Bharatiya Janata Party,158311,169,158480,2
West Bengal,Arambagh,SAKTIMOHAN MALIK,Communist Party of India  (Marxist),401291,628,401919,3
West Bengal,Arambagh,SAMBHUNATH MALIK,Indian National Congress,27850,22,27872,4
West Bengal,Arambagh,GANESH BAG,JDP,7061,1,7062,5
West Bengal,Arambagh,None of the Above,NOTA,17816,21,17837,6
West Bengal,Tamluk,ADHIKARI SUVENDU,All India Trinamool Congress,715556,1372,716928,1
West Bengal,Tamluk,ANWAR ALI SK,Indian National Congress,29613,32,29645,2
West Bengal,Tamluk,KAMAL BAG,Bahujan Samaj Party,3109,1,3110,3
West Bengal,Tamluk,BADSHA ALAM,Bharatiya Janata Party,86138,127,86265,4
West Bengal,Tamluk,SEKH IBRAHIM ALI,Communist Party of India  (Marxist),469425,1022,470447,5
West Bengal,Tamluk,BIBEKANANDA RAY,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),10176,21,10197,6
West Bengal,Tamluk,MANIK CHANDRA MONDAL,Indian Union Muslim League,1499,1,1500,7
West Bengal,Tamluk,ABDUR REZAK SK,Independent,1681,1,1682,8
West Bengal,Tamluk,KALISANKAR JANA,Independent,2656,2,2658,9
West Bengal,Tamluk,RAJYASHREE CHAUDHURI,Independent,3604,5,3609,10
West Bengal,Tamluk,None of the Above,NOTA,11601,42,11643,11
West Bengal,Kanthi,ADHIKARI SISIR KUMAR,All India Trinamool Congress,675899,850,676749,1
West Bengal,Kanthi,ANSAR ALI SK,Bahujan Samaj Party,8296,2,8298,2
West Bengal,Kanthi,KAMALENDU PAHARI,Bharatiya Janata Party,110956,126,111082,3
West Bengal,Kanthi,KUNAL BANERJEE,Indian National Congress,27210,20,27230,4
West Bengal,Kanthi,SINHA TAPAS,Communist Party of India  (Marxist),446568,691,447259,5
West Bengal,Kanthi,MANAS PRADHAN,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),7318,17,7335,6
West Bengal,Kanthi,SK GOLAM NABI AJAD,Independent,3260,0,3260,7
West Bengal,Kanthi,None of the Above,NOTA,9571,27,9598,8
West Bengal,Ghatal,ADHIKARI DEEPAK (DEV),All India Trinamool Congress,685122,574,685696,1
West Bengal,Ghatal,MD. ALAM,Bharatiya Janata Party,94725,117,94842,2
West Bengal,Ghatal,MANAS RANJAN BHUNIA,Indian National Congress,123018,110,123128,3
West Bengal,Ghatal,SANTOSH RANA,Communist Party of India,424183,622,424805,4
West Bengal,Ghatal,ANJAN JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),8073,7,8080,5
West Bengal,Ghatal,GANGARAM SASMAL,PDS,1758,0,1758,6
West Bengal,Ghatal,GOPAL MURMU,JHAP,2154,0,2154,7
West Bengal,Ghatal,GOBARDHAN GHOSH,Rashtriya Janadhikar Suraksha Party,1982,1,1983,8
West Bengal,Ghatal,GOUTAM KOURI,Amra Bangalee,5546,1,5547,9
West Bengal,Ghatal,GOPAL MONDAL,Independent,4498,0,4498,10
West Bengal,Ghatal,None of the Above,NOTA,14406,12,14418,11
West Bengal,Jhargram,ANITA HANSDA,Indian National Congress,40489,24,40513,1
West Bengal,Jhargram,UMA SAREN,All India Trinamool Congress,673798,706,674504,2
West Bengal,Jhargram,DR. PULIN BIHARI BASKE,Communist Party of India  (Marxist),326236,385,326621,3
West Bengal,Jhargram,BIKASH MUDI,Bharatiya Janata Party,122321,138,122459,4
West Bengal,Jhargram,GOMASTA PRASAD SOREN,AKBJHP,8363,1,8364,5
West Bengal,Jhargram,CHUNIBALA HANSDA,Jharkhand Party (Naren),7604,4,7608,6
West Bengal,Jhargram,BUDDHADEB MANDI,Jharkhand Mukti Morcha,15111,3,15114,7
West Bengal,Jhargram,MILAN MANDI,JDP,6011,2,6013,8
West Bengal,Jhargram,MURARI MOHAN BASKE,JHAP,3877,0,3877,9
West Bengal,Jhargram,RAJIB MUDI,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),5057,1,5058,10
West Bengal,Jhargram,RAMPADA HANSDA,Amra Bangalee,8478,0,8478,11
West Bengal,Jhargram,SUBODH KUMAR MANDI,Independent,7453,0,7453,12
West Bengal,Jhargram,HIRANMOY MAJHI,Independent,8613,3,8616,13
West Bengal,Jhargram,None of the Above,NOTA,22925,10,22935,14
West Bengal,Medinipur,KAVITA RANI,Bahujan Samaj Party,8639,1,8640,1
West Bengal,Medinipur,PRABODH PANDA,Communist Party of India,394903,410,395313,2
West Bengal,Medinipur,PRABHAKAR TEWARI,Bharatiya Janata Party,179735,336,180071,3
West Bengal,Medinipur,DR. BIMAL KUMAR RAJ,Indian National Congress,48883,31,48914,4
West Bengal,Medinipur,SANDHYA ROY,All India Trinamool Congress,579881,560,580441,5
West Bengal,Medinipur,ASHOK BERA,Amra Bangalee,7880,1,7881,6
West Bengal,Medinipur,TUSHAR JANA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),9795,5,9800,7
West Bengal,Medinipur,MUKIM KHAN,Jharkhand Mukti Morcha,5338,1,5339,8
West Bengal,Medinipur,SOUMEN SAMANTA,PDS,6070,0,6070,9
West Bengal,Medinipur,RAMKRISNA SARKAR,Independent,4661,2,4663,10
West Bengal,Medinipur,None of the Above,NOTA,13595,21,13616,11
West Bengal,Purulia,NARAHARI  MAHATO,All India Forward Bloc,313169,1231,314400,1
West Bengal,Purulia,NEPAL MAHATA,Indian National Congress,257396,527,257923,2
West Bengal,Purulia,BIKASH BANERJEE,Bharatiya Janata Party,85978,258,86236,3
West Bengal,Purulia,MIHIR KUMAR RAJWAR,Bahujan Samaj Party,9847,3,9850,4
